Employer_id,employer_name,employer_address_1,employer_address_2,Geography_id,employer_num_employees,employer_phone,employer_phone_ext,employer_yr_estab
24602,Zilker Technology Llc,103 East 5Th Street,Suite 203,36874,43,5127718239,,2014
24603,Itson Inc.,3 Lagoon Drive,Suite 230,42149,107,650-245-2649,,2008
24604,Gps International Technologies Inc,1425 Russ Blvd Suite T-107B,None,2993,8,888-464-7748,,2005
24605,Sriven Systems Inc,7157 Colleyville Blvd.,Suite 104,660,203,631-393-0300,1024,1999
24606,Wisdom Infotech,18650 W .Corporate Dr.,Suite #120,24549,49,262-792-0200,203,2000
24607,Onestop Internet Inc,"550 Continental Blvd., Suite 130",None,952,235,3108947872,,2004
24608,Dataclarity Corporation,7200 Falls Of Neuse Road,Suite 202,12112,30,919-256-6700,211,2002
24609,Teach For America,25 Broadway,12Th Floor,3894,2014,212.279.2080,,1989
24610,Siemens Plm Software Inc.,2000 Eastman Drive,None,2130,10000,513-576-2400,,1998
24611,Scrumlink Inc,"1850 Warburton Avenue, Suite 203",None,3032,7,818-627-2786,,2011
24612,Vuegen Technologies Inc,2500 West Higgins Rd,Ste 1280,1462,21,8478824460,,2000
24613,Softway Solutions Inc.,"7324 Southwest Freeway, Suite 1600",None,35866,51,2819144381,,2003
24614,"Marketo, Inc.",901 Mariners Island Blvd.,Suite 500,42280,949,650-376-2300,,2006
24615,Pragma Edge Inc,"500 Lake Cook Rd, Ste 350",None,797,18,2482243590,,2013
24616,Verian Technologies Llc,1245 Rosemont Drive,None,13454,70,704 547 7301,,2009
24617,Smartek21     Llc,12910 Totem Lake Boulevard N.E. Suite 200,None,43978,59,425-242-3786,,2006
24618,Epic,"41923 Cinnabar Sq,","Cinnabar Sq,",36,16,7033737242,,2005
24619,Soft Trends Llc,"29 South Peachtree Street, Suite A",None,13638,7,4044740110,,1998
24620,Medical Mutual,2060 E. 9Th Street,None,20112,2600,216-687-7000,,1934
24621,Zylog Systems Limited Dba Zsl Inc.,85 Lincoln Hwy,None,40132,125,732-549-9770,,2001
24622,"Knacktek, Llc",5900 Windward Parkway,Suite 410,13566,55,(678) 389-4311,,2007
24623,"Yourmechanic, Inc.",520 San Antonio Road # 110,None,42126,45,4156715577,,2012
24624,L&T Technology Services Limited,"2035 Lincoln Highway, Suite 3002",Edison Square West,936,1269,732 248 6111,,2014
24625,Virtela Communications Inc.,5680 Greenwood Plaza Blvd,None,37494,162,720-475-4000,,2000
24626,Roper Scientific Inc Dba Photometrics,3440 E Britannia Dr,Ste 100,39520,35,520-547-2534,,1998
24627,Jackpocket Inc.,175 Varick Street #418,None,3915,12,9144475684,,2013
24628,"Trueblue, Inc",1015 A Street,None,44260,4500,253-680-8294,,1989
24629,Hedgeserv Corporation,1271 Avenue Of The Americas,38Th Floor,3931,172,212-920-3577,,2008
24630,Core Services Corporation,130 Belmont Drive,None,3175,58,973-464-6842,,1995
24631,"Friendly Consultants, Inc.",14 Washington Road,"Bld # 6, Suite # 623",2760,70,609-750-9157,,2000
24632,Insigma Inc,1920 Association Drive,Suite 302,8899,33,7038794117,,2007
24633,"Nuance Communications, Inc.",One Wayside Road,None,430,3200,781-565-5000,,1999
24634,Padi Worldwide Corp.,30151 Tomas,None,2796,195,9498587234,,1966
24635,Wakely Consulting Group Llc,17757 Us Highway 19 N,Suite 310,15773,77,7275079858,,1999
24636,"Two Six Capital, Llc","201 California Street, Suite 440",None,42206,11,4159371740,,2013
24637,Data Recognition Corporation,13490 Bass Lake Road,None,25652,4000,763-268-2116,,1978
24638,"Citizens Financial Group, Inc.",100 Sockanosset Cross Rd,None,13133,287,401-477-5834,,1984
24639,Holzman Moss Bottino Architecture Llp,90 Broad Street Suite 1803,None,3894,20,2124650808,,2004
24640,"Austin Commercial, L.P.",3535 Travis Suite 300,None,34866,573,214-443-5765,,1972
24641,Spurlock Poirier Landscape Architects,2122 Hancock Street,None,41239,20,619-681-0090,122,1988
24642,Cignus Solutions Llc,"9901 Ih 10 West, Suite # 800",None,36563,13,18006824089,11,2005
24643,"Monin, Inc.",2100 Range Road,None,15774,138,7274613033,,1993
24644,Sk Hynix Memory Solutions,3103 North First Street,None,42629,395,4085143524,,2004
24645,Shell Oil Company,"910 Louisiana Street, 46Th Floor",None,35776,92000,713-241-2258,,1907
24646,Enimex Usa Llc,13701A Stafford Point Drive,None,3268,1,2812611130,,2014
24647,"Motivating Graphics Iii, Inc",3100 Eagle Parkway,None,35391,263,8174914788,,2003
24648,"Vineburg Machining, Inc.",26 Stokes Drive,None,3460,33,775-246-4336,201,1977
24649,"Real Time Power, Inc.","19424 Park Row, Suite 120",None,35879,5,281-971-9756,,2009
24650,"Sumitomo (Shi) Cryogenics Of America, Inc.",1833 Vultee St,None,7892,80,6107916731,,2002
24651,"Tuv Rheinland Of North America, Inc.",12 Commerce Road,None,30389,246,(978) 266-9500,349,1986
24652,"Convergent Science, Inc.",6400 Enterprise Lane,None,24858,60,608-230-1519,,1997
24653,Onward Technologies Inc,5600 N River Road,Suite 425,27831,95,847-928-2610,1201,1997
24654,The Heil Co,2030 Hamilton Place Boulevard,Suite 200,17329,603,423-855-3471,,1993
24655,"Yokowo Manufacturing Of America, Llc",4081 Leap Road,None,1442,58,(614) 921-2700,,2002
24656,Kellogg North America Company,One Kellogg Square,None,22789,33500,877-694-7554,,1906
24657,"Kurt Weiss Greenhouses, Inc.",Po Box 641,None,4700,750,6318782500,,1962
24658,Molecular Epidemiology Incorporated,15300 Bothell Way Ne,None,44079,90,206-522-5432,,1997
24659,Fenwick & West Llp,801 California Street,None,42129,940,650-988-8500,,1972
24660,"Xie Law Offices, Llc.",1770 Indian Trail Lilburn Road,Suite 450,13663,12,678-380-0698,,2000
24661,Philadelphia University,School House Lane & Henry Avenue,None,3460,867,215-951-2700,,1884
24662,Western Oregon University,345 N. Monmouth Ave.,None,43673,879,(503)838-8000,,1856
24663,San Jose State University,One Washington Square,Office Of Faculty Affairs,42661,3500,4089246670,,1857
24664,Jst Collection Corp.,65 Bancker Street,None,997,10,2017313255,,2007
24665,"Millennium Productions, Inc.",265 West 37Th Street,11Th Floor,3921,15,2129446203,207,1996
24666,"Tgl International, Inc.","140 N State Route 17, Suite 313",None,2588,8,5733560703,,2008
24667,Emotion Studios,85 Liberty Ship Way,110,3053,12,4153316975,415,1994
24668,Ivorydental P.C.,"176 Main Street, #210",None,6643,3,7744028400,,2014
24669,"Lee N Sheldon, Dmd, Pa",2223 Sarno Rd.,None,15175,16,321-259-9980,,1980
24670,Truecare Pharmacy,477 Hwy 79,None,17088,4,9312324008,,2012
24671,"Mecap Inc, Dba Glen Ridge Pharmacy",855 Bloomfield Ave,None,32523,4,9737435900,,1987
24672,Bee Well Pharmacy,4501 Maccorkle Ave Sw,None,3460,3,304-766-8484,,2004
24673,"Corbin Pediatric Associates, Psc",60 Bryan Blvd,Suite 200,18821,22,606-528-9700,,1975
24674,Rooks County Health Center,Po Box 389,1210 N Washington,31591,152,785-434-4553,,1955
24675,"Lone Star Scrap Metal, Llc",9756 Veterans Memorial Dr,None,35819,2,2819317990,,2007
24676,Klus Pharma Inc.,9 Deer Park Drive,Suite J-10,2179,24,7324121396,,2014
24677,"Lomics, Inc.","4241 Jutland Drive, #215",None,41246,2,8584059128,,2015
24678,"Ten-X, Llc",1 Mauchly,None,41537,1382,949-455-5745,,1990
24679,"Sequential Brands Group, Inc.","5 Bryant Park, 30Th Floor",None,3921,165,6465642577,,2012
24680,Justanswer Llc,38 Keyes Avenue,Suite 150,42226,78,415-929-9921,,2003
24681,"Schweitzer Engineering Laboratories, Inc.",2350 Ne Hopkins Court,None,2774,4000,509-334-8705,,1982
24682,"Ghersy Group Integrated Communications, Llc",150 East Palmetto Park Rd 8Th Floor,None,15548,5,5615713535,1,2010
24683,"Novatein Biosciences, Inc.",310 West Cummings Park,None,3764,7,6172381396,,2010
24684,Biocom San Diego,10996 Torreyana Road Suite 200,None,41250,17,858-455-0300,,1995
24685,We Work Management Llc,115 W. 18Th Street,None,3910,1155,646-568-7935,,2010
24686,X.Commerce,54 N. Central Ave.,Suite 200,451,125,310-945-1324,,2010
24687,Arrowstreet Capital Limited Partnership,200 Clarendon Street,Floor 30,9405,150,6179190000,,1999
24688,"Bmg Money, Inc.",1221 Brickell Avenue,#1170,15324,11,3054282580,,2010
24689,R.A. Pearson C/O D/B/A Pearson Packaging Systems,8120- W Sunset Hwy,None,44644,160,5092414700,,1955
24690,Mcdonald Ave Paper & Plastic Distributors Inc,Bldg.58 50Th Street,None,4439,25,7187687688,,1994
24691,Hap Investments Llc,3 E 54Th Street,15Th Floor,3936,27,646-559-5732,,2010
24692,Core Tech International Corporation,388 South Marine Corps Drive,Suite 400,43438,330,671-473-5000,,1991
24693,"Batesville Tool & Die, Inc.",177 Six Pine Ranch Road,None,189,347,812-934-5616,3128,1978
24694,Stella Sourcing Llc,566 Seventh Ave,602E,3921,2,6464509665,,2009
24695,Reliance Pacific Inc,39111 Paseo Padre Parkway,Suite # 220,42325,5,510-608-0556,,2003
24696,"Petco Animal Supplies Stores, Inc.",10850 Via Frontera,None,41259,24000,858-453-7845,,1965
24697,"Quick Fitting, Inc.",30 Plan Way,None,3559,62,401-734-9500,232,2007
24698,American Express Company,200 Vesey Street,None,4093,54800,2126402000,,1850
24699,Sycomp A Technology Company,950 Tower Lane #1785,None,42279,60,6502883353,,1995
24700,Ubs Securities Llc,677 Washington Boulevard,None,3270,60000,203-719-3000,,1862
24701,"Enable Midstream Partners, Lp","211 North Robinson Avenue, Suite 150",One Leadership Square,33987,1900,405-525-7788,,2013
24702,Msci Inc.,7 World Trade Center,"250 Greenwich Street, 49Th Floor",3902,2700,212-804-3900,,1997
24703,St Jude Children'S Research Hospital,262 Danny Thomas Place,None,17625,4100,(901) 595-4112,,1962
24704,Software Paradigms International Group Llc,Five Concourse Parkway,Suite 500,13857,395,7709047720,,1997
24705,Landmark Graphics Corporation,3000 N Sam Houston Parkway E,None,35813,65000,713-839-2000,,1996
24706,"Rx Care 8, Llc",4160 Airline Drive,None,336,4,(318) 742-4414,,2014
24707,Corus Soft Inc,1967 Lincoln Hwy,Ste 32B,936,7,7326663033,,2012
24708,"Meps Real-Time, Inc.","6451 El Camino Real, Suite C",None,41161,52,(760)448-9500,,2000
24709,"Xperiel, Inc.",188 South Murphy Ave.,None,42168,19,6506913521,,2013
24710,"Lexmark International, Inc.",740 West New Circle Road,None,18794,13923,859-232-5251,,1991
24711,"Talented It, Inc",800 W. Fifth Avenue,Suite 208A,28220,49,630-364-4112,,2004
24712,"Athoc, Inc.",2988 Campus Drive,Suite 200,42278,150,650-685-3000,,1999
24713,"Zvelo, Inc.",8350 E. Crescent Parkway,Suite 450,37494,20,7208978113,104,1984
24714,"Macys.Com, Llc",680 Folsom Street,Suite 1200,42197,828,4154221435,,1997
24715,Lozier Corporation,6336 John J. Pershing Drive,None,31768,1808,402-457-8174,,1956
24716,"Transplant Connect, Inc.",2701 Ocean Park Blvd.,Suite 222,40719,23,310-392-1400,,2004
24717,"Batesville Casket Company, Inc.",One Batesville Blvd.,None,189,288,812-934-7500,,2008
24718,Span Systems Corporation,1425 Greenway Drive,Suite 490,34718,42,972 514-1113,,1993
24719,"Pioneer Consulting Services, Llc",1200 Valley West Drive,Suite 701,23602,95,3149220438,,2010
24720,Ifttt,923 Market Street #400,None,42181,30,8052560288,,2010
24721,Keetechnologies Group Inc,"Suite# 906,4 Mckissic Creek Center",None,259,15,479-715-0363,,2006
24722,Rentrak Corporation,7700 Ne Ambassador Pl,None,43587,451,5032847581,,1984
24723,"The Coleman Company, Inc.",3600 N. Hydraulic,None,31386,1200,316-832-3048,,1901
24724,Createthe Group,"805 Third Ave, 14Fl",Co Teknavo,3936,11,6464428521,,2004
24725,"Sumeru, Inc",2401 15Th Street Nw,None,8741,25,888-852-2412,,2003
24726,"Strategic It Alignment Group, Llc",4501 Bellbouy Landing,None,14899,20,850-543-4071,,2007
24727,Information Security Corporation,1011  Lake Street,Suite 425,2471,16,8474050500,,1989
24728,"Mindlance, Inc",80 River Street,Suite 4B,1458,1448,2013865400,101,1999
24729,Service Net Warranty,175 Water Street,None,3968,65000,212.458.9146,,2009
24730,Adisys Corporation,16301 Ne 8Th Street,Suite 207,43951,12,4255199030,,2009
24731,World Travel Holdings,100 Fordham Road,Building C,8181,864,6174247990,,2005
24732,"Asco Aerospace Usa, Llc","10Th Floor, Two Leadership Square",211 N. Robinson,33987,169,405-235-9621,,2012
24733,Cetera Financial Group,"200 N. Sepulveda Blvd., Suite 1200",None,952,1539,310-257-4857,,2010
24734,"Ayla Networks, Inc.",607 W. California Ave.,None,42168,77,408-830-9844,,2010
24735,Skellig Automation Us Llc,210 Orange St,None,773,15,6107551440,,2010
24736,"Sarens Usa, Inc.","5000 Executive Parkway, Ste. 230",None,42381,90,925-359-6000,,1969
24737,Sita Inc,"3100 Cumberland Boulevard, Ste. 900",None,13870,10,770-850-4500,,1949
24738,Idol Solutions Inc,2 Tower Center Blvd,8Th Floor,895,8,732-339-4986,,2012
24739,"Ngi Services, Llc",433 North Loop W,None,35785,8,8324971127,,2006
24740,"I.T. Matters, Inc.",2211 Norfolk St Ste 777,None,35895,3,2812808500,,2012
24741,Mentis Systems Inc,10900 Ne 8Th St,Suite 1000,236,7,4258189562,,2005
24742,American Greetings Corporation,One American Road,None,20172,18250,216-252-7300,2209,1906
24743,"Be Aerospace, Inc.",1400 Corporate Center Way,None,3599,6000,561-791-5000,,1987
24744,"Taliaferro & Browne, Inc.",1020 E. 8Th Street,None,30158,30,816 283-3456,,1966
24745,Dell Products Lp,One Dell Way,None,36869,1113000,5123384400,,1984
24746,"Usdi - Unique Systems Design, Inc.",43940 Woodward Avenue,Suite 200,22360,28,2483358096,248,1987
24747,Sar Automation,520 Brookshire Rd,None,13409,36,8648013115,,1998
24748,Cbm International Inc,16225 Park Ten Place Suite 500,None,35879,5,281-416-5100,,2014
24749,"Synder, Inc. Dba Synder Filtration",4941 Allison Parkway,None,43003,50,707-451-6060,,1994
24750,National Power Llc,4330 W. Belmont Avenue,None,28282,45,7736852662,12,2000
24751,Illinois Tool Works,155 Harlem Avenue,None,1243,49000,224-661-7727,,1912
24752,Corecentric Solutions Inc,175 Wall Street,None,1234,222,6302165020,,1995
24753,General Electric Company (Ge Appliances & Lighting,Ge Appliance Park,None,18635,300000,502-452-7087,,1954
24754,"Fujifilm Dimatix, Inc.",2250 Martin Avenue,None,3032,640,603-443-5300,,1984
24755,"Fata Auotmation, Inc.",2333 E. Walton Blvd.,None,22393,47,248-724-7660,31,1994
24756,Puracap Pharmaceutical Llc,1001 Durham Ave.,None,3202,75,9089415456,,2008
24757,Schiller Law Offices,8470 Allison Pointe Blvd Suite 222,None,21249,18,3175782100,,2005
24758,Texas A&M University-Kingsville,700 University Blvd.,Msc 107,36653,846,361-593-2258,,1925
24759,"Sinji Advertising & Pr Firm, Inc.",672 S. Lafayette Park Place #10,None,40600,6,213-385-2550,,1999
24760,Md Dental Center Pc,777 H Street Ne,None,8752,45,2025605362,,2010
24761,"Hospital Medicine Physicians Of Maryland, Pc",Dba Sound Physicians Of Maryland Ii,5410 Maryland Way Ste 300,17062,2100,2536826007,,2011
24762,Texas Tech University Health Sciences Center Ep,4800 Alberta Avenue,None,37385,2500,915-215-4151,,1964
24763,Sentara Rmh Medical Center,2010 Health Campus Drive,None,1368,2480,540-689-1000,,1912
24764,The Hospital Of Central Connecticut,100 Grand Street,None,2320,2500,860-224-5576,,1899
24765,Aprendamos Intervention Team Pa.,301 Perkins Dr.,None,40043,116,5755266682,112,2005
24766,Lakeland Regional Medical Center,1324 Lakeland Hills Blvd,None,15799,5652,863.687.1083,,1959
24767,Greater Baltimore Medical Center,6701 N. Charles St.,None,9420,4000,443-849-2204,,1965
24768,Silicon Laboratories Inc.,400 West Cesar Chavez Street,None,36874,1213,512 416 8500,,1996
24769,Getac Inc.,"400 Exchange, Suite 100",None,1547,65,949-681-2900,,1994
24770,"Ard, Inc. Dba Tetra Tech Ard",159 Bank Street,Suite 300,432,181,802-495-0208,,1977
24771,"Advanced Weldtec, Inc",32081 Corydon St,None,41479,1,9515363809,,2003
24772,"Bethyl Laboratories, Inc.",25043 W. Fm 1097,None,36044,69,936-597-6111,2127,1972
24773,Prophetstor Data Services Inc,830 Hillview Court,Suite 100,2145,4,4085086255,,2014
24774,Spx Flow Inc,13320 Ballantyne Corporate Place,None,12526,8000,704-752-4400,,2015
24775,See Inc.,19800 W. Eight Mile Road,None,22185,240,2483547100,322,1998
24776,"Overture Technologies, Inc.","6900 Wisconsin Avenue, #200",None,9216,16,3014922141,,2000
24777,Midtown Consulting Group,201 South Tryon,Suite 800,12458,65,704-412-6861,,2004
24778,The Sage Group,11111 Santa Monica Blvd.,Suite 2200,40562,17,3104787899,,2001
24779,"Hepalink Usa, Inc.","2215 York Road, Suite 205",None,2467,7,6302061788,1,2015
24780,"Lone Star Americas Acquisitions, L.L.C.",2711 N. Haskell Ave Ste 1800,None,34866,36,214-754-8000,,1998
24781,"Perkas, Inc",600 Ne 167Th Street,None,15368,10,3059443111,,2006
24782,Sunpower Corporation,77 Rio Robles,None,42629,7185,512-322-5758,12152,1988
24783,Rentenbach Constructors,1102 Grecade St,None,11981,150,336-333-2872,,1970
24784,"Chung Clinic,Inc.",9820 N.Milwaukee Ave.#C&D,None,820,12,847-296-1004,,2005
24785,"Baily International Of Atlanta, Inc.",3312-B N Berkeley Lake Rd,None,13666,108,7706707902,,1997
24786,Ya Zhou Wen Hua Enterprises Limited(N.Y.),15 E 40Th St,None,3916,26,2126798833,,1998
24787,"Impact Research, Llc",10420 Little Patuxent Par,Ste 530,668,5,4107337794,410,2007
24788,Upper 90 Llc,697 Amsterdam Avenue,None,3944,44,6468633105,,2009
24789,Xaxis,132 West 31St Street,None,2341,800,2122317199,,2013
24790,"Ej Usa, Inc.",Po Box 439,301 Spring St,23225,846,231-536-2261,,1981
24791,"Greenstein, Rogoff,Olsen & Co Llp",39159 Paseo Padre Parkway,Suite 315,42325,32,510-797-8661,,1974
24792,Green Hasson & Janks,"10990 Wilshire Blvd., 16Th Floor",None,40561,127,(310) 873-1600,,1953
24793,"William Tan & Associates, Inc.",5602 Baltimore National Pike,Suite 400,9453,15,(410) 747-8000,,1980
24794,Choi Hong Lee & Kang Llp,"3435 Wilshire Blvd., Suite 480",None,40543,13,2133651700,,2007
24795,"Oaktree Capital Management, L.P.","333 South Grand Avenue, 28Th Floor",None,40617,563,213-830-6300,6944,1995
24796,"Enterprise Resource Planning, Inc.",1000 Nw 57Th Ct,Suite 1040,15318,11,3054715874,,2006
24797,Rr And Associates Corporation,Ground Floor D' Torres Building,Chalan Pale Arnold Road Garapan,43452,6,6702338391,,2006
24798,"Muso & Co., Inc.",901 Corporate Center Dr. Suite 411,None,2196,6,323-526-9700,,1991
24799,Gc Consultants Inc,"444 Madison Avenue, Suite 1206",None,3936,24,2123109311,11,1987
24800,Hwa Seung Networks America Corporation,"3660 Wilshire Blvd., Suite 212",None,40543,12,2132323127,,2010
24801,Ribbit Management Company Llc,364 University Ave,None,2582,6,6504853758,,2012
24802,"Mindboard, Inc.",43676 Trade Center Pl,Suite 235,8866,18,7035743210,,2011
24803,"Css International, Inc.",115 River Landing Drive,None,13295,164,(843) 849-8712,201,1997
24804,Experian Services Corp,475 Anton Blvd.,None,717,17000,714-830-5791,,1997
24805,"Fein, Such, Kahn & Shepard, Pc",7 Century Drive,Ste. 201,2602,420,9735384700,207,1991
24806,Baker & Mckenzie Global Services Llc,300 E. Randolph Street,Suite 4300,28234,10000,312-861-8800,,1949
24807,"Designarc La, Inc.",2558 Overland Avenue,None,40608,14,310-204-8950,,1993
24808,"Nature'S Sunshine Products, Inc.","2500 W. Executive Pkwy., Ste. 100",None,1792,1005,801-341-7916,,1972
24809,Eliza Corporation,75 Sylvan Street,#B205,770,194,978-921-2700,,1983
24810,Pacific Controls Cloud Services Inc,"230 Davidson Ave.,",None,3175,1,732-748-0060,,2011
24811,Pacific Controls Cloud Services Inc,"230 Davidson Ave.,",None,3175,4,732-748-0060,,2011
24812,Softsol Technologies Inc,46755 Fremont Blvd,None,42325,21,5108242000,,1996
24813,Sunrise Systems Inc.,105 Fieldcrest Avenue,Suite 504,40214,400,732 603 2200,4455,1990
24814,Vensoft Inc,13934 N 59Th Avenue,Suite 140,39332,26,6028962919,,1996
24815,"Pyramid Technology Solutions, Inc.",9535 E. 59Th Street,Suite A,21219,200,317-280-9900,,1998
24816,On Point Technology Llc,1515 West 22Nd Street,None,2467,60,630-522-7745,,2006
24817,Openlogix Corporation,"28345 Beck Road, Suite 308",None,3763,95,248 869 0080,,2006
